"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",27.5,0.749
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",27.5,0.637
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",27.5,0.699
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",27.5,0.79
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",27.5,0.718
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",27.5,0.611
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",27.5,0.795
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",27.5,0.796
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",27.5,0.773
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",27.5,0.755
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",27.5,0.839
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",27.5,0.756
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",27.5,0.738
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",28,0.699
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",28,0.763
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",28,0.726
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",28,0.79
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",28,0.73
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",28,0.739
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",28,0.692
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",28,0.682
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",28,0.685
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",28,0.748
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",28,0.822
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",28,0.755
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",28,0.632
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",28,0.689
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",28,0.782
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",28,0.709
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",28,0.606
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",28,0.788
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",28,0.812
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",28,0.772
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",28,0.768
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",28,0.853
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",28,0.776
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",28,0.758
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",28.5,0.686
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",28.5,0.753
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",28.5,0.713
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",28.5,0.781
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",28.5,0.721
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",28.5,0.73
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",28.5,0.682
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",28.5,0.671
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",28.5,0.675
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",28.5,0.74
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",28.5,0.811
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",28.5,0.747
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",28.5,0.623
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",28.5,0.677
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",28.5,0.772
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",28.5,0.699
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",28.5,0.596
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",28.5,0.774
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",28.5,0.801
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",28.5,0.763
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",28.5,0.759
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",28.5,0.841
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",28.5,0.765
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",28.5,0.749
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",29,0.698
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",29,0.772
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",29,0.727
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",29,0.791
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",29,0.727
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",29,0.733
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",29,0.686
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",29,0.679
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",29,0.685
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",29,0.751
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",29,0.832
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",29,0.765
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",29,0.642
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",29,0.691
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",29,0.783
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",29,0.716
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",29,0.612
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",29,0.779
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",29,0.828
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",29,0.77
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",29,0.777
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",29,0.859
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",29,0.79
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",29,0.775
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",29.5,0.677
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",29.5,0.762
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",29.5,0.712
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",29.5,0.772
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",29.5,0.703
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",29.5,0.709
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",29.5,0.669
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",29.5,0.664
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",29.5,0.671
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",29.5,0.736
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",29.5,0.826
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",29.5,0.754
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",29.5,0.632
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",29.5,0.669
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",29.5,0.77
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",29.5,0.696
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",29.5,0.597
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",29.5,0.758
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",29.5,0.833
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",29.5,0.752
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",29.5,0.775
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",29.5,0.854
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",29.5,0.799
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",29.5,0.785
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",30,0.705
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",30,0.777
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",30,0.749
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",30,0.798
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",30,0.748
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",30,0.759
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",30,0.711
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",30,0.698
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",30,0.704
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",30,0.769
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",30,0.834
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",30,0.779
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",30,0.654
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",30,0.708
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",30,0.803
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",30,0.73
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",30,0.624
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",30,0.795
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",30,0.827
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",30,0.789
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",30,0.787
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",30,0.857
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",30,0.792
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",30,0.775
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",30.5,0.748
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",30.5,0.798
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",30.5,0.78
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",30.5,0.832
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",30.5,0.78
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",30.5,0.794
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",30.5,0.742
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",30.5,0.735
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",30.5,0.742
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",30.5,0.804
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",30.5,0.854
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",30.5,0.807
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",30.5,0.689
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",30.5,0.746
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",30.5,0.833
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",30.5,0.767
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",30.5,0.655
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",30.5,0.832
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",30.5,0.843
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",30.5,0.827
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",30.5,0.806
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",30.5,0.874
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",30.5,0.804
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",30.5,0.786
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",31,0.71
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",31,0.791
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",31,0.745
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",31,0.807
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",31,0.743
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",31,0.754
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",31,0.707
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",31,0.704
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",31,0.714
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",31,0.776
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",31,0.858
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",31,0.795
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",31,0.666
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",31,0.707
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",31,0.795
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",31,0.732
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",31,0.626
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",31,0.801
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",31,0.855
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",31,0.798
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",31,0.804
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",31,0.88
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",31,0.817
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",31,0.8
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",31.5,0.686
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",31.5,0.781
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",31.5,0.727
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",31.5,0.792
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",31.5,0.718
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",31.5,0.729
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",31.5,0.684
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",31.5,0.681
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",31.5,0.692
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",31.5,0.754
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",31.5,0.848
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",31.5,0.78
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",31.5,0.651
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",31.5,0.688
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",31.5,0.777
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",31.5,0.718
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",31.5,0.615
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",31.5,0.774
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",31.5,0.858
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",31.5,0.777
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",31.5,0.798
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",31.5,0.871
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",31.5,0.821
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",31.5,0.809
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",32,0.722
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",32,0.799
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",32,0.753
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",32,0.815
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",32,0.752
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",32,0.763
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",32,0.715
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",32,0.712
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",32,0.722
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",32,0.784
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",32,0.863
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",32,0.805
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",32,0.68
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",32,0.715
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",32,0.801
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",32,0.746
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",32,0.638
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",32,0.805
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",32,0.864
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",32,0.807
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",32,0.817
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",32,0.879
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",32,0.828
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",32,0.809
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",32.5,0.774
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",32.5,0.82
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",32.5,0.803
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",32.5,0.839
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",32.5,0.793
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",32.5,0.817
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",32.5,0.766
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",32.5,0.76
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",32.5,0.767
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",32.5,0.826
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",32.5,0.869
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",32.5,0.831
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",32.5,0.723
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",32.5,0.762
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",32.5,0.851
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",32.5,0.781
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",32.5,0.68
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",32.5,0.848
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",32.5,0.863
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",32.5,0.844
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",32.5,0.835
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",32.5,0.883
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",32.5,0.828
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",32.5,0.805
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",33,0.744
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",33,0.81
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",33,0.783
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",33,0.823
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",33,0.768
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",33,0.794
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",33,0.743
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",33,0.738
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",33,0.746
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",33,0.813
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",33,0.867
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",33,0.824
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",33,0.702
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",33,0.742
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",33,0.832
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",33,0.766
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",33,0.662
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",33,0.827
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",33,0.862
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",33,0.832
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",33,0.833
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",33,0.88
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",33,0.83
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",33,0.804
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",33.5,0.755
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",33.5,0.823
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",33.5,0.795
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",33.5,0.837
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",33.5,0.784
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",33.5,0.809
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",33.5,0.753
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",33.5,0.754
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",33.5,0.763
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",33.5,0.829
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",33.5,0.885
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",33.5,0.838
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",33.5,0.714
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",33.5,0.756
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",33.5,0.84
