"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",25,0.332
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",25,0.348
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",25,0.34
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",25,0.358
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",25,0.371
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",25,0.354
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",25,0.84
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",25,0.861
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",25,0.88
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",25,0.793
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",25,0.832
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",25,0.705
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",25,0.686
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",25,0.87
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",25,0.904
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",25,0.883
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",25,0.917
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",25,0.941
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",25,0.941
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",25,0.956
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",25,0.97
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",25,0.917
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",25,0.861
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",25,0.917
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",25.5,0.789
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",25.5,0.822
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",25.5,0.85
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",25.5,0.838
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",25.5,0.871
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",25.5,0.89
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",25.5,0.87
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",25.5,0.901
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",25.5,0.909
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",25.5,0.975
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",25.5,1.005
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",25.5,1.03
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",25.5,1.018
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",25.5,1.031
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",25.5,1.058
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",25.5,1.012
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",25.5,1.028
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",25.5,0.851
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",25.5,0.298
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",25.5,0.238
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",25.5,0.275
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",25.5,0.287
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",25.5,0.301
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",25.5,0.301
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",25.5,0.301
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",25.5,0.314
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",25.5,0.317
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",25.5,0.371
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",25.5,0.41
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",25.5,0.339
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",25.5,0.324
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",25.5,0.339
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",25.5,0.326
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",25.5,0.342
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",25.5,0.355
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",25.5,0.343
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",25.5,0.84
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",25.5,0.864
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",25.5,0.883
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",25.5,0.793
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",25.5,0.831
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",25.5,0.701
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",25.5,0.686
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",25.5,0.868
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",25.5,0.908
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",25.5,0.886
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",25.5,0.917
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",25.5,0.942
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",25.5,0.946
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",25.5,0.964
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",25.5,0.981
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",25.5,0.915
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",25.5,0.866
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",25.5,0.912
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",26,0.794
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",26,0.823
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",26,0.839
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",26,0.81
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",26,0.855
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",26,0.866
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",26,0.85
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",26,0.896
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",26,0.905
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",26,0.969
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",26,0.994
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",26,1.025
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",26,1.021
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",26,1.036
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",26,1.063
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",26,1.023
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",26,1.04
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",26,0.87
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",26,0.303
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",26,0.242
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",26,0.274
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",26,0.294
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",26,0.325
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",26,0.315
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",26,0.31
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",26,0.323
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",26,0.329
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",26,0.367
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",26,0.404
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",26,0.333
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",26,0.335
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",26,0.342
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",26,0.328
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",26,0.343
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",26,0.357
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",26,0.341
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",26,0.853
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",26,0.873
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",26,0.894
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",26,0.811
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",26,0.847
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",26,0.705
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",26,0.699
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",26,0.896
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",26,0.929
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",26,0.917
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",26,0.945
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",26,0.969
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",26,0.968
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",26,0.98
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",26,1
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",26,0.929
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",26,0.9
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",26,0.942
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",26.5,0.781
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",26.5,0.792
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",26.5,0.809
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",26.5,0.799
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",26.5,0.826
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",26.5,0.847
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",26.5,0.85
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",26.5,0.891
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",26.5,0.872
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",26.5,0.966
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",26.5,1.006
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",26.5,1.029
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",26.5,1.028
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",26.5,1.037
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",26.5,1.059
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",26.5,1.011
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",26.5,1.026
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",26.5,0.894
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",26.5,0.315
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",26.5,0.261
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",26.5,0.255
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",26.5,0.273
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",26.5,0.297
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",26.5,0.286
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",26.5,0.276
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",26.5,0.297
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",26.5,0.305
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",26.5,0.379
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",26.5,0.414
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",26.5,0.342
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",26.5,0.32
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",26.5,0.333
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",26.5,0.32
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",26.5,0.33
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",26.5,0.342
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",26.5,0.332
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",26.5,0.847
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",26.5,0.875
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",26.5,0.894
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",26.5,0.811
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",26.5,0.853
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",26.5,0.714
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",26.5,0.724
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",26.5,0.873
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",26.5,0.91
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",26.5,0.919
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",26.5,0.949
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",26.5,0.964
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",26.5,0.972
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",26.5,0.983
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",26.5,1.005
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",26.5,0.936
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",26.5,0.895
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",26.5,0.944
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",27,0.823
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",27,0.838
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",27,0.86
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",27,0.839
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",27,0.881
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",27,0.907
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",27,0.89
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",27,0.935
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",27,0.913
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",27,1
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",27,1.022
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",27,1.051
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",27,1.057
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",27,1.076
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",27,1.101
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",27,1.049
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",27,1.067
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",27,0.905
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",27,0.302
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",27,0.238
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",27,0.271
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",27,0.282
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",27,0.315
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",27,0.305
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",27,0.293
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",27,0.307
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",27,0.329
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",27,0.367
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",27,0.402
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",27,0.325
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",27,0.334
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",27,0.339
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",27,0.323
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",27,0.339
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",27,0.354
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",27,0.342
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",27,0.876
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",27,0.901
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",27,0.918
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",27,0.836
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",27,0.871
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",27,0.731
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",27,0.735
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",27,0.919
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",27,0.951
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",27,0.942
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",27,0.979
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",27,0.998
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",27,1.002
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",27,1.01
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",27,1.026
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",27,0.96
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",27,0.927
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",27,0.978
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",27.5,0.829
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",27.5,0.851
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",27.5,0.869
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",27.5,0.844
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",27.5,0.881
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",27.5,0.901
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",27.5,0.886
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",27.5,0.943
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",27.5,0.933
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",27.5,1.028
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",27.5,1.044
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",27.5,1.064
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",27.5,1.052
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",27.5,1.055
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",27.5,1.069
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",27.5,1.026
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",27.5,1.043
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",27.5,0.93
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",27.5,0.325
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",27.5,0.265
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",27.5,0.274
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",27.5,0.284
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",27.5,0.33
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",27.5,0.316
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",27.5,0.299
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",27.5,0.316
